,id,tag
1439,911,SaaS
1440,909,Security
1441,909,Monitoring
1442,907,Recruiting
1443,905,Documents
1444,905,Consumer
1445,905,B2B
1446,905,LegalTech
1447,905,Insurance
1448,894,DevSecOps
1449,893,SaaS
1450,893,Human Resources
1451,893,B2B
1452,893,Collaboration
1453,893,HR Tech
1454,891,Cybersecurity
1455,890,Kubernetes
1456,879,Analytics
1457,877,Fintech
1458,868,Beauty
1459,868,Health & Wellness
1460,867,SaaS
1461,867,Recruiting
1462,860,SaaS
1463,970,SaaS
1464,958,Marketplace
1465,958,Beauty
1466,955,Health Tech
1467,955,Medical Devices
1468,951,Food & Beverage
1469,950,Marketplace
1470,950,Logistics
1471,950,Transportation
1472,947,Manufacturing
1473,945,Fintech
1474,940,Cybersecurity
1475,935,E-Commerce
1476,935,Personalization
1477,933,Artificial Intelligence
1478,933,Hardware
1479,933,Computer Vision
1480,933,Energy
1481,929,SaaS
1482,929,Computer Vision
1483,929,Retail Tech
1484,920,Messaging
1485,918,eLearning
1486,918,Data Science
1487,917,LegalTech
1488,906,Food Service Robots & Machines
1489,903,Video
1490,897,SaaS
1491,897,Consumer Health Services
1492,892,Robotics
1493,892,Logistics
1494,892,E-commerce
1495,887,Health Tech
1496,887,Insurance
1497,885,Drones
1498,885,Logistics
1499,882,Education
1500,881,Construction
1501,875,Artificial Intelligence
1502,875,LegalTech
1503,874,Marketplace
1504,874,B2B
1505,874,Travel
1506,863,Blockchain
1507,863,Fintech
1508,863,Cannabis
1509,863,Healthcare
1510,982,Autonomous Trucking
1511,1005,Fintech
1512,1058,Artificial Intelligence
1513,1058,Cashierless Checkout
1514,1058,Computer Vision
1515,1058,Retail Tech
1516,1067,Consumer Health Services
1517,1021,Fintech
1518,1091,Developer Tools
1519,1091,SaaS
1520,1091,B2B
1521,1042,Fintech
1522,1042,SaaS
1523,1042,B2B
1524,1042,AI
1525,1103,Fintech
1526,1103,Delivery
1527,1103,Latin America
1528,999,Deep Learning
1529,999,Grocery
1530,999,Computer Vision
1531,997,SaaS
1532,997,Messaging
1533,997,Team Collaboration
1534,996,Developer Tools
1535,996,Open Source
1536,996,AI
1537,996,AI Assistant
1538,995,Hardware
1539,994,Education
1540,994,Marketplace
1541,991,Hardware
1542,991,SaaS
1543,991,Logistics
1544,990,Transportation
1545,989,Food & Beverage
1546,988,Artificial Intelligence
1547,988,Consumer Health Services
1548,988,Medical Devices
1549,987,Documents
1550,987,SaaS
1551,987,Productivity
1552,987,Sales
1553,985,Messaging
1554,985,Chatbots
1555,984,Marketplace
1556,978,Compliance
1557,978,Privacy
1558,977,AI-Enhanced Learning
1559,977,Artificial Intelligence
1560,977,API
1561,973,HR Tech
1562,972,Developer Tools
1563,972,Video
1564,972,API
1565,1214,Security
1566,1101,AI-powered Drug Discovery
1567,1101,Consumer Health Services
1568,1101,Telemedicine
1569,1098,Education
1570,1098,Community
1571,1098,Diversity & Inclusion
1572,1097,Synthetic Biology
1573,1097,Climate
1574,1097,Biotechnology
1575,1093,Space Exploration
1576,1093,Satellites
1577,1086,Documents
1578,1086,SaaS
1579,1082,Hardware
1580,1082,Cloud Computing
1581,1081,Transportation
1582,1081,Aerospace
1583,1080,Machine Learning
1584,1080,Space Exploration
1585,1080,Rocketry
1586,1080,3D Printing
1587,1080,Manufacturing
1588,1079,Developer Tools
1589,1079,SaaS
1590,1079,B2B
1591,1079,Messaging
1592,1079,Enterprise
1593,1076,Mental Health Tech
1594,1076,Community
1595,1076,Social Media
1596,1068,Analytics
1597,1065,Hardware
1598,1065,Fitness
1599,1065,Gaming
1600,1063,Industrial Workplace Safety
1601,1063,SaaS
1602,1063,IoT
1603,1055,Nonprofit
1604,1053,Biotech
1605,1053,AI
1606,1052,Marketplace
1607,1052,Logistics
1608,1052,India
1609,1051,Artificial Intelligence
1610,1051,Robotics
1611,1051,Energy
1612,1051,Big Data
1613,1051,Data Engineering
1614,1049,E-Commerce
1615,1049,Emerging Markets
1616,1047,Developer Tools
1617,1047,SaaS
1618,1047,Design Tools
1619,1044,Sales
1620,1044,Marketing
1621,1043,Cybersecurity
1622,1041,Analytics
1623,1038,Developer Tools
1624,1038,SaaS
1625,1038,B2B
1626,1037,Beauty
1627,1037,Personalization
1628,1037,E-commerce
1629,1034,SaaS
1630,1034,Design Tools
1631,1033,Deep Learning
1632,1033,Customer Service
1633,1033,AI
1634,1032,Developer Tools
1635,1032,SaaS
1636,1032,Security
1637,1032,Fraud Detection
1638,1030,Robotics
1639,1030,Synthetic Biology
1640,1030,Biotech
1641,1028,Productivity
1642,1028,Consumer Products
1643,1028,Email
1644,1022,Marketplace
1645,1022,Transportation
1646,1020,Machine Learning
1647,1020,SaaS
1648,1020,Sports Tech
1649,1020,B2B
1650,1020,Video
1651,1018,SaaS
1652,1018,Payments
1653,1018,Messaging
1654,1018,Scheduling
1655,1016,Machine Learning
1656,1016,GovTech
1657,1016,Unmanned Vehicle
1658,1012,Robotics
1659,1012,Climate
1660,1010,Marketplace
1661,1010,SaaS
1662,1010,Entertainment
1663,1009,SaaS
1664,1009,B2B
1665,1009,Food Tech
1666,1007,IoT
1667,1007,Home Automation
1668,1006,Social
1669,979,Fintech
1670,979,SaaS
1671,979,B2B
1672,979,Lending
1673,1099,Mental Health Tech
1674,1099,Digital Health
1675,1089,Marketplace
1676,1089,B2B
1677,1089,E-commerce
1678,1088,Analytics
1679,1088,Retail
1680,1084,Artificial Intelligence
1681,1084,Sales
1682,1074,Medical Devices
1683,1057,Developer Tools
1684,1054,Fintech
1685,1054,Proptech
1686,1050,Fintech
1687,1025,Food Tech
1688,1019,Artificial Intelligence
1689,1019,Machine Learning
1690,1019,Video
1691,1017,Analytics
1692,1017,Energy
1693,1014,Medical Devices
1694,1014,Diagnostics
1695,1014,Genomics
1696,1013,Fintech
1697,1013,Marketplace
1698,1000,Biotech
1699,998,Artificial Intelligence
1700,998,Finance
1701,998,Trading
1702,986,Fintech
1703,986,Real Estate
1704,980,Music
1705,976,Sales
1706,1095,Health Tech
1707,1095,Insurance
1708,1095,Health & Wellness
1709,1087,Auto Commerce
1710,1085,Social Media
1711,1085,Live
1712,1083,Recruiting
1713,1083,Talent Acquisition
1714,1077,Networks
1715,1075,Entertainment
1716,1075,Gaming
1717,1073,Reinforcement Learning
1718,1073,Warehouse Management Tech
1719,1073,Supply Chain
1720,1072,Hard Tech
1721,1072,Diagnostics
1722,1072,Nanotechnology
1723,1070,E-Commerce
1724,1070,Fashion
1725,1066,Supply Chain
1726,1066,Agriculture
1727,1064,Logistics
1728,1064,Climate
1729,1062,Insurance
1730,1061,Delivery
1731,1061,E-Commerce
1732,1061,Logistics
1733,1060,SaaS
1734,1059,Sports Tech
1735,1046,Health Tech
1736,1040,Security
1737,1039,Analytics
1738,1039,Marketing
1739,1035,AR
1740,1031,Real Estate
1741,1029,Marketplace
1742,1027,Insurance
1743,1027,Home Services
1744,1026,Electric Vehicles
1745,1026,Self-Driving Vehicles
1746,1024,Smart Clothing
1747,1023,Health Tech
1748,1023,Biotech
1749,1023,Diagnostics
1750,1011,Medical Devices
1751,1008,Health Tech
1752,1003,Fintech
1753,1003,Insurance
1754,1002,Marketplace
1755,1002,Community
1756,1001,IoT
1757,1001,Kids
1758,1433,Messaging
1759,1433,API
1760,1270,Media
1761,1266,E-commerce
1762,1266,Retail
1763,1352,Hard Tech
1764,1352,Hardware
1765,1352,Consumer
1766,1352,Identity
1767,1294,Artificial Intelligence
1768,1294,Machine Learning
1769,1347,Developer Tools
1770,1344,SaaS
1771,1344,Digital Health
1772,1344,Healthcare
1773,1340,eLearning
1774,1340,Social Media
1775,1340,Video
1776,1339,Education
1777,1339,Marketplace
1778,1299,Artificial Intelligence
1779,1299,SaaS
1780,1299,Enterprise
1781,1298,Autonomous Delivery
1782,1298,Mobility
1783,1298,Energy
1784,1298,Electric Vehicles
1785,1298,Automotive
1786,1287,Sales Enablement
1787,1286,Education
1788,1284,Fintech
1789,1277,Fintech
1790,1276,Marketplace
1791,1276,Sustainable Fashion
1792,1276,E-commerce
1793,1275,IoT
1794,1275,Climate
1795,1275,Energy
1796,1275,ClimateTech
1797,1274,Fintech
1798,1274,Travel
1799,1272,Health Tech
1800,1272,Medical Devices
1801,1272,Biotech
1802,1272,Healthcare
1803,1271,Marketplace
1804,1269,Beauty
1805,1269,SMB
1806,1265,SaaS
1807,1265,Construction
1808,1265,Enterprise
1809,1264,Assistive Tech
1810,1264,Consumer Health Services
1811,1252,Customer Service
1812,1251,Artificial Intelligence
1813,1251,Synthetic Biology
1814,1251,Biotech
1815,1251,Manufacturing
1816,1251,Drug discovery
1817,1249,Fintech
1818,1249,LegalTech
1819,1246,Nonprofit
1820,1243,Healthcare
1821,1243,Diagnostics
1822,1239,Consumer
1823,1239,E-commerce
1824,1239,Furniture
1825,1239,Retail
1826,1233,Robotics
1827,1232,Education
1828,1232,Nonprofit
1829,1232,Community
1830,1229,Consumer
1831,1229,Retail
1832,1226,Fintech
1833,1226,Marketplace
1834,1226,AI
1835,1225,Fintech
1836,1224,SaaS
1837,1224,B2B
1838,1213,Education
1839,1213,Edtech
1840,1210,Sports Tech
1841,1210,Ticketing
1842,1206,Logistics
1843,1206,Enterprise Software
1844,1202,Fintech
1845,1202,Retail
1846,1201,Solar Power
1847,1201,Climate
1848,1201,Renewable Energy
1849,1200,SaaS
1850,1200,Consumer
1851,1200,Media
1852,1200,E-commerce
1853,1200,Retail
1854,1188,Marketplace
1855,1188,Healthcare
1856,1188,Enterprise Software
1857,1187,SaaS
1858,1187,Customer Success
1859,1187,Sales Enablement
1860,1184,Marketplace
1861,1184,B2B
1862,1184,Healthcare
1863,1184,E-commerce
1864,1184,Enterprise Software
1865,1183,Cryptography
1866,1183,Privacy
1867,1181,Climate
1868,1431,Real Estate
1869,1431,Housing
1870,1431,Proptech
1871,1341,India
1872,1289,Productivity
1873,1289,Email
1874,1288,Artificial Intelligence
1875,1288,Sales
1876,1288,Automation
1877,1285,Machine Learning
1878,1285,Computer Vision
1879,1247,Machine Learning
1880,1247,E-Commerce
1881,1247,Personalization
1882,1245,Education
1883,1244,Delivery
1884,1244,Logistics
1885,1241,Creator Economy
1886,1237,Artificial Intelligence
1887,1237,IoT
1888,1234,Privacy
1889,1230,IoT
1890,1230,Customer Support
1891,1230,Home Automation
1892,1222,DevOps
1893,1221,Drones
1894,1221,Computer Vision
1895,1221,AI
1896,1211,Civic Tech
1897,1211,GovTech
1898,1182,GovTech
1899,1501,Hardware
1900,1501,Automotive
1901,1437,VR Health
1902,1437,Entertainment
1903,1437,Airlines
1904,1432,Real Estate
1905,1432,API
1906,1304,Aerospace
1907,1303,Fintech
1908,1301,Team Collaboration
1909,1301,Video
1910,1301,Enterprise
1911,1283,Marketplace
1912,1283,Cryptocurrency
1913,1282,Hard Tech
1914,1282,Nanosensors
1915,1280,Education
1916,1280,Analytics
1917,1279,E-commerce
1918,1278,API
1919,1273,Autonomous Trucking
1920,1268,Augmented Reality
1921,1267,Marketplace
1922,1250,Artificial Intelligence
1923,1250,Mental Health Tech
1924,1248,Marketplace
1925,1248,Healthcare
1926,1242,Social Media
1927,1242,Video
1928,1240,Autonomous Delivery
1929,1240,Robotics
1930,1238,NLP
1931,1238,Emerging Markets
1932,1236,Hard Tech
1933,1236,Hardware
1934,1236,Health Tech
1935,1236,Medical Devices
1936,1235,Healthcare
1937,1235,Genomics
1938,1235,Nanotechnology
1939,1231,Advertising
1940,1228,Marketplace
1941,1228,Food & Beverage
1942,1227,Marketplace
1943,1227,Social
1944,1227,Fashion
1945,1223,Cybersecurity
1946,1223,Enterprise
1947,1220,Artificial Intelligence
1948,1220,Fintech
1949,1218,Smart Home Assistants
1950,1209,Health Tech
1951,1209,Workflow Automation
1952,1208,Artificial Intelligence
1953,1208,Grocery
1954,1208,Delivery
1955,1203,Fintech
1956,1203,Payments
1957,1191,Health Tech
1958,1191,Healthcare IT
1959,1189,Cloud Computing
1960,1186,Grocery
1961,1185,Hardware
1962,1185,Construction
1963,1180,E-Commerce
1964,1556,Fintech
1965,1480,Marketplace
1966,1480,Consumer Health Services
1967,1480,Health Tech
1968,1480,Digital Health
1969,1480,Healthcare
1970,1543,Marketplace
1971,1543,Retail
1972,1451,HR Tech
1973,1581,Biotech
1974,1581,Genomics
1975,1575,Nonprofit
1976,1575,Legal
1977,1573,Fintech
1978,1573,Payroll
1979,1564,Developer Tools
1980,1560,Artificial Intelligence
1981,1560,Biotech
1982,1560,Genomics
1983,1560,Nanotechnology
1984,1557,Computer Vision
1985,1557,Entertainment
1986,1555,Education
1987,1555,Nonprofit
1988,1555,India
1989,1555,Data Science
1990,1554,Fintech
1991,1554,Health Tech
1992,1554,HR Tech
1993,1552,Nonprofit
1994,1551,Gene Therapy
1995,1551,Microfluidics
1996,1551,Cell Therapy
1997,1541,SaaS
1998,1541,IoT
1999,1541,B2B
2000,1540,Fintech
2001,1535,Hardware
2002,1535,Crypto / Web3
2003,1535,Telecommunications
2004,1532,Medical Devices
2005,1532,Diagnostics
2006,1530,Artificial Intelligence
2007,1530,Developer Tools
2008,1530,SaaS
2009,1530,B2B
2010,1528,Artificial Intelligence
2011,1528,Neurotechnology
2012,1527,Fintech
2013,1524,Hardware
2014,1524,3D Printing
2015,1524,Manufacturing
2016,1523,Real Estate
2017,1522,Fintech
2018,1521,Security
2019,1520,Health Tech
2020,1520,Digital Health
2021,1520,Healthcare
2022,1520,Health Insurance
2023,1519,Marketplace
2024,1519,Home Services
2025,1517,Fintech
2026,1517,SaaS
2027,1517,B2B
2028,1517,Compliance
2029,1517,HR Tech
2030,1515,Developer Tools
2031,1515,DevSecOps
2032,1515,SaaS
2033,1515,B2B
2034,1513,Manufacturing
2035,1513,Climate
2036,1513,ClimateTech
2037,1513,Biotechnology
2038,1513,Industrial
2039,1512,Fintech
2040,1512,B2B
2041,1510,Marketing
2042,1510,Email
2043,1509,Artificial Intelligence
2044,1509,Health Tech
2045,1507,Crypto / Web3
2046,1506,Payments
2047,1506,B2B
2048,1506,Healthcare
2049,1503,Banking as a Service
2050,1503,Fintech
2051,1503,Microinsurance
2052,1502,Civic Tech
2053,1502,GovTech
2054,1500,Airplanes
2055,1500,Climate
2056,1498,Artificial Intelligence
2057,1498,Machine Learning
2058,1498,Computer Vision
2059,1498,API
2060,1496,Health Tech
2061,1496,Healthcare
2062,1496,Social Network
2063,1490,Marketplace
2064,1490,Workflow Automation
2065,1488,Fintech
2066,1488,GovTech
2067,1488,Transportation
2068,1487,Computer Vision
2069,1487,Security
2070,1487,AI
2071,1484,Artificial Intelligence
2072,1484,Generative AI
2073,1484,NLP
2074,1482,Banking as a Service
2075,1482,Fintech
2076,1482,B2B
2077,1475,E-commerce
2078,1475,Food Tech
2079,1472,Subscriptions
2080,1472,Creator Economy
2081,1468,Alternative Battery Tech
2082,1468,Medical Devices
2083,1468,Climate
2084,1464,Fintech
2085,1464,Insurance
2086,1464,Investing
2087,1463,Real Estate
2088,1463,Proptech
2089,1462,Education
2090,1462,Marketplace
2091,1462,eLearning
2092,1462,Recruiting
2093,1462,Remote Work
2094,1461,Artificial Intelligence
2095,1461,Consumer Health Services
2096,1461,Consumer
2097,1461,Healthcare
2098,1461,Telemedicine
2099,1458,Mental Health Tech
2100,1458,Consumer Health Services
2101,1458,Healthcare
2102,1455,Mental Health Tech
2103,1455,Sleep Tech
2104,1455,Consumer Health Services
2105,1455,Health Tech
2106,1455,Digital Health
2107,1450,SaaS
2108,1450,B2B
2109,1450,Recruiting
2110,1448,Hard Tech
2111,1448,Hardware
2112,1448,IoT
2113,1444,Machine Learning
2114,1444,Marketplace
2115,1444,Analytics
2116,1444,Agriculture
2117,1443,Artificial Intelligence
2118,1443,Education
2119,1442,Telecommunications
2120,1438,Artificial Intelligence
2121,1438,Analytics
2122,1563,Artificial Intelligence
2123,1563,NLP
2124,1559,Video
2125,1549,Education
2126,1539,Crowdsourcing
2127,1536,Big Data
2128,1536,Cloud Computing
2129,1529,E-Commerce
2130,1529,International
2131,1526,Marketplace
2132,1526,B2B
2133,1525,Social Media
2134,1525,Media
2135,1525,Podcasts
2136,1516,Artificial Intelligence
2137,1514,Marketplace
2138,1514,E-Commerce
2139,1511,Grocery
2140,1511,Consumer
2141,1511,Delivery
2142,1511,E-commerce
2143,1505,SaaS
2144,1505,B2B
2145,1489,Artificial Intelligence
2146,1489,Fintech
2147,1489,Finance
2148,1486,Developer Tools
2149,1486,DevSecOps
2150,1479,Augmented Reality
2151,1479,Music
2152,1478,Automotive
2153,1466,API
2154,1459,Marketplace
2155,1457,Autonomous Delivery
2156,1457,Drones
2157,1456,Robotic Process Automation
2158,1456,Logistics
2159,1456,NLP
2160,1454,Investing
2161,1452,Autonomous Trucking
2162,1452,Self-Driving Vehicles
2163,1446,Artificial Intelligence
2164,1446,SaaS
2165,1446,B2B
2166,1441,Healthcare
2167,1441,Chatbots
2168,1553,Nonprofit
2169,1550,SaaS
2170,1547,Productivity
2171,1547,Enterprise
2172,1542,Supply Chain
2173,1542,Procurement
2174,1542,China
2175,1538,Medical Devices
2176,1538,3D Printing
2177,1538,Manufacturing
2178,1534,Artificial Intelligence
2179,1534,Customer Service
2180,1533,SaaS
2181,1518,AIOps
2182,1518,Machine Learning
2183,1518,SaaS
2184,1508,Fintech
2185,1508,Payments
2186,1508,Remittances
2187,1504,IoT
2188,1504,Nanotechnology
2189,1497,Hardware
2190,1497,Retail
