,id,industry
1389,856,B2B
1390,856,Retail
1391,853,Healthcare
1392,853,Consumer Health and Wellness
1393,851,Healthcare
1394,851,Consumer Health and Wellness
1395,849,Consumer
1396,849,Content
1397,848,B2B
1398,848,Productivity
1399,847,Consumer
1400,847,Apparel and Cosmetics
1401,840,Healthcare
1402,840,Diagnostics
1403,835,Healthcare
1404,835,Healthcare Services
1405,834,Healthcare
1406,834,Medical Devices
1407,833,Consumer
1408,833,"Travel, Leisure and Tourism"
1409,826,Consumer
1410,826,Social
1411,817,B2B
1412,817,Retail
1413,815,Consumer
1414,815,Home and Personal
1415,813,Healthcare
1416,813,Industrial Bio
1417,811,B2B
1418,811,Finance and Accounting
1419,808,B2B
1420,808,Marketing
1421,807,Real Estate and Construction
1422,807,Housing and Real Estate
1423,802,Consumer
1424,802,Home and Personal
1425,797,B2B
1426,797,Infrastructure
1427,791,B2B
1428,791,Marketing
1429,790,B2B
1430,790,Productivity
1431,789,Healthcare
1432,789,Consumer Health and Wellness
1433,786,B2B
1434,786,"Engineering, Product and Design"
1435,782,B2B
1436,782,"Engineering, Product and Design"
1437,781,Real Estate and Construction
1438,781,Housing and Real Estate
1439,774,Education
1440,773,Consumer
1441,773,Food and Beverage
1442,764,Consumer
1443,764,Home and Personal
1444,763,Fintech
1445,763,Banking and Exchange
1446,762,Industrials
1447,762,Drones
1448,756,Healthcare
1449,756,Drug Discovery and Delivery
1450,755,Industrials
1451,755,Energy
1452,751,B2B
1453,749,B2B
1454,749,Infrastructure
1455,748,Healthcare
1456,748,Healthcare IT
1457,740,Healthcare
1458,740,Healthcare IT
1459,1434,Government
1460,855,B2B
1461,855,Supply Chain and Logistics
1462,846,Consumer
1463,846,Transportation Services
1464,842,B2B
1465,842,Infrastructure
1466,837,Consumer
1467,837,Consumer Electronics
1468,836,Industrials
1469,836,Climate
1470,830,B2B
1471,830,"Engineering, Product and Design"
1472,829,Fintech
1473,829,Banking and Exchange
1474,825,Consumer
1475,825,Home and Personal
1476,824,B2B
1477,824,Marketing
1478,820,B2B
1479,820,Marketing
1480,818,B2B
1481,818,Retail
1482,814,B2B
1483,814,Finance and Accounting
1484,801,Consumer
1485,801,Job and Career Services
1486,800,B2B
1487,800,Finance and Accounting
1488,799,B2B
1489,799,"Engineering, Product and Design"
1490,798,B2B
1491,798,Marketing
1492,796,Fintech
1493,796,Asset Management
1494,793,Government
1495,792,B2B
1496,792,Retail
1497,788,B2B
1498,788,Analytics
1499,785,Healthcare
1500,785,Medical Devices
1501,780,B2B
1502,780,"Engineering, Product and Design"
1503,778,B2B
1504,778,Infrastructure
1505,777,Real Estate and Construction
1506,777,Housing and Real Estate
1507,769,B2B
1508,769,Recruiting and Talent
1509,768,B2B
1510,768,Productivity
1511,759,B2B
1512,759,Security
1513,753,Consumer
1514,753,Consumer Electronics
1515,752,B2B
1516,752,Retail
1517,750,B2B
1518,750,Security
1519,746,Consumer
1520,746,Content
1521,744,B2B
1522,744,Recruiting and Talent
1523,743,Fintech
1524,743,Payments
1525,854,B2B
1526,854,Security
1527,852,Consumer
1528,852,Home and Personal
1529,850,B2B
1530,850,Marketing
1531,845,Healthcare
1532,845,Consumer Health and Wellness
1533,843,Industrials
1534,843,Aviation and Space
1535,839,Healthcare
1536,839,Consumer Health and Wellness
1537,838,Healthcare
1538,838,Consumer Health and Wellness
1539,832,Healthcare
1540,832,Medical Devices
1541,831,Consumer
1542,831,Home and Personal
1543,828,Government
1544,823,Consumer
1545,823,Social
1546,822,B2B
1547,822,Marketing
1548,821,Consumer
1549,821,Consumer Electronics
1550,819,B2B
1551,819,Infrastructure
1552,812,Fintech
1553,812,Consumer Finance
1554,804,B2B
1555,804,Retail
1556,795,Consumer
1557,795,Food and Beverage
1558,794,Consumer
1559,794,Home and Personal
1560,784,B2B
1561,784,Productivity
1562,783,Healthcare
1563,783,Healthcare IT
1564,779,B2B
1565,779,Supply Chain and Logistics
1566,775,B2B
1567,775,"Engineering, Product and Design"
1568,772,B2B
1569,772,Finance and Accounting
1570,770,Fintech
1571,770,Asset Management
1572,766,Consumer
1573,766,Social
1574,765,Fintech
1575,765,Consumer Finance
1576,758,Real Estate and Construction
1577,758,Housing and Real Estate
1578,754,B2B
1579,754,Marketing
1580,747,Healthcare
1581,747,Industrial Bio
1582,742,Consumer
1583,742,Social
1584,1166,Fintech
1585,1166,Banking and Exchange
1586,944,B2B
1587,944,Human Resources
1588,870,Fintech
1589,934,Consumer
1590,934,Apparel and Cosmetics
1591,967,B2B
1592,967,Human Resources
1593,966,Industrials
1594,966,Drones
1595,964,Consumer
1596,964,Home and Personal
1597,963,B2B
1598,963,Recruiting and Talent
1599,962,Healthcare
1600,962,Diagnostics
1601,961,Consumer
1602,961,Home and Personal
1603,960,B2B
1604,960,Infrastructure
1605,952,Healthcare
1606,952,Healthcare IT
1607,949,Consumer
1608,949,"Travel, Leisure and Tourism"
1609,946,Consumer
1610,946,Social
1611,943,B2B
1612,943,"Engineering, Product and Design"
1613,938,Fintech
1614,938,Payments
1615,937,Consumer
1616,937,Content
1617,936,Consumer
1618,936,Consumer Electronics
1619,932,Fintech
1620,932,Consumer Finance
1621,931,Fintech
1622,931,Payments
1623,928,Industrials
1624,928,Agriculture
1625,925,B2B
1626,925,Recruiting and Talent
1627,923,Healthcare
1628,923,Consumer Health and Wellness
1629,922,B2B
1630,922,"Engineering, Product and Design"
1631,921,Consumer
1632,921,Apparel and Cosmetics
1633,915,Healthcare
1634,915,Consumer Health and Wellness
1635,914,Education
1636,913,Fintech
1637,913,Credit and Lending
1638,910,Consumer
1639,910,Food and Beverage
1640,908,Healthcare
1641,908,Consumer Health and Wellness
1642,902,Healthcare
1643,902,Drug Discovery and Delivery
1644,901,Industrials
1645,901,Agriculture
1646,900,B2B
1647,900,Finance and Accounting
1648,898,Industrials
1649,898,Energy
1650,896,Industrials
1651,896,Climate
1652,889,B2B
1653,889,Operations
1654,888,B2B
1655,888,Retail
1656,884,Consumer
1657,884,Gaming
1658,878,B2B
1659,878,"Engineering, Product and Design"
1660,876,Consumer
1661,876,Virtual and Augmented Reality
1662,873,B2B
1663,873,Marketing
1664,872,B2B
1665,872,Supply Chain and Logistics
1666,871,B2B
1667,871,Office Management
1668,869,Real Estate and Construction
1669,866,B2B
1670,866,Legal
1671,864,B2B
1672,864,Human Resources
1673,862,B2B
1674,862,Infrastructure
1675,861,Consumer
1676,861,Home and Personal
1677,971,B2B
1678,971,"Engineering, Product and Design"
1679,969,Real Estate and Construction
1680,969,Housing and Real Estate
1681,959,Consumer
1682,959,Food and Beverage
1683,956,Consumer
1684,956,Home and Personal
1685,954,Industrials
1686,954,Automotive
1687,953,Education
1688,948,Consumer
1689,948,Content
1690,939,Fintech
1691,939,Payments
1692,930,B2B
1693,930,Recruiting and Talent
1694,927,Fintech
1695,926,Industrials
1696,926,Energy
1697,916,Healthcare
1698,916,Drug Discovery and Delivery
1699,912,B2B
1700,912,Security
1701,911,B2B
1702,911,Productivity
1703,909,B2B
1704,909,Security
1705,907,B2B
1706,907,Recruiting and Talent
1707,905,Consumer
1708,905,Home and Personal
1709,894,B2B
1710,894,Security
1711,893,B2B
1712,893,Human Resources
1713,891,B2B
1714,891,Security
1715,890,B2B
1716,890,Infrastructure
1717,879,B2B
1718,879,"Engineering, Product and Design"
1719,877,B2B
1720,877,Analytics
1721,868,Consumer
1722,868,Home and Personal
1723,867,B2B
1724,867,Recruiting and Talent
1725,860,B2B
1726,860,Recruiting and Talent
1727,970,B2B
1728,970,Sales
1729,968,Consumer
1730,968,Home and Personal
1731,965,Consumer
1732,965,Apparel and Cosmetics
1733,958,Consumer
1734,958,Home and Personal
1735,955,Healthcare
1736,955,Diagnostics
1737,951,Consumer
1738,951,Food and Beverage
1739,950,Consumer
1740,950,Transportation Services
1741,947,B2B
1742,947,Supply Chain and Logistics
1743,945,Fintech
1744,945,Credit and Lending
1745,940,B2B
1746,940,Security
1747,935,Consumer
1748,935,Home and Personal
1749,933,Industrials
1750,933,Manufacturing and Robotics
1751,929,B2B
1752,929,Retail
1753,924,Industrials
1754,924,Climate
1755,920,B2B
1756,920,Marketing
1757,918,Education
1758,917,B2B
1759,917,Legal
1760,906,B2B
1761,906,Retail
1762,904,Consumer
1763,904,"Travel, Leisure and Tourism"
1764,903,Consumer
1765,903,Content
1766,897,Healthcare
1767,897,Healthcare IT
1768,892,B2B
1769,892,Supply Chain and Logistics
1770,887,Healthcare
1771,887,Healthcare Services
1772,886,Healthcare
1773,886,Healthcare Services
1774,885,Industrials
1775,885,Drones
1776,882,B2B
1777,882,Human Resources
1778,881,Real Estate and Construction
1779,881,Construction
1780,875,B2B
1781,875,Legal
1782,874,Consumer
1783,874,"Travel, Leisure and Tourism"
1784,863,Fintech
1785,863,Banking and Exchange
1786,982,Industrials
1787,982,Automotive
1788,1005,Fintech
1789,1005,Consumer Finance
1790,1058,B2B
1791,1058,Retail
1792,1067,Healthcare
1793,1067,Consumer Health and Wellness
1794,1021,Fintech
1795,1021,Payments
1796,1091,B2B
1797,1091,"Engineering, Product and Design"
1798,1042,B2B
1799,1042,Retail
1800,1103,Consumer
1801,1103,Food and Beverage
1802,999,B2B
1803,999,Retail
1804,997,B2B
1805,997,"Engineering, Product and Design"
1806,996,B2B
1807,996,Productivity
1808,995,Consumer
1809,995,Consumer Electronics
1810,994,Education
1811,991,B2B
1812,990,Consumer
1813,990,Transportation Services
1814,989,Consumer
1815,989,Home and Personal
1816,988,Healthcare
1817,988,Medical Devices
1818,987,B2B
1819,987,Sales
1820,985,B2B
1821,985,"Engineering, Product and Design"
1822,984,B2B
1823,984,Finance and Accounting
1824,978,B2B
1825,978,Recruiting and Talent
1826,977,B2B
1827,977,"Engineering, Product and Design"
1828,974,Consumer
1829,974,Consumer Electronics
1830,973,B2B
1831,973,Human Resources
1832,972,B2B
1833,972,Infrastructure
1834,1214,B2B
1835,1214,Security
1836,1101,Healthcare
1837,1101,Consumer Health and Wellness
1838,1100,Healthcare
1839,1100,Drug Discovery and Delivery
1840,1097,Healthcare
1841,1097,Industrial Bio
1842,1096,Government
1843,1093,Industrials
1844,1093,Aviation and Space
1845,1086,B2B
1846,1086,Finance and Accounting
1847,1082,B2B
1848,1082,Infrastructure
1849,1081,Industrials
1850,1081,Aviation and Space
1851,1080,Industrials
1852,1080,Aviation and Space
1853,1079,B2B
1854,1079,"Engineering, Product and Design"
1855,1076,Consumer
1856,1076,Social
1857,1068,B2B
1858,1068,"Engineering, Product and Design"
1859,1065,Consumer
1860,1065,Gaming
1861,1063,Industrials
1862,1063,Energy
1863,1056,B2B
1864,1056,Infrastructure
1865,1053,Healthcare
1866,1053,Healthcare Services
1867,1052,B2B
1868,1052,Supply Chain and Logistics
1869,1051,Industrials
1870,1051,Manufacturing and Robotics
1871,1049,Consumer
1872,1049,Apparel and Cosmetics
1873,1047,B2B
1874,1047,Marketing
1875,1044,B2B
1876,1044,Marketing
1877,1043,B2B
1878,1043,Security
1879,1041,B2B
1880,1041,Analytics
1881,1038,B2B
1882,1038,"Engineering, Product and Design"
1883,1037,Consumer
1884,1037,Apparel and Cosmetics
1885,1034,B2B
1886,1034,Productivity
1887,1033,B2B
1888,1033,Marketing
1889,1032,B2B
1890,1032,Security
1891,1030,Healthcare
1892,1030,Diagnostics
1893,1028,B2B
1894,1028,Productivity
1895,1022,B2B
1896,1020,B2B
1897,1020,Marketing
1898,1018,B2B
1899,1018,Productivity
1900,1016,Government
1901,1012,Industrials
1902,1012,Agriculture
1903,1010,B2B
1904,1010,Productivity
1905,1009,B2B
1906,1009,Office Management
1907,1007,Consumer
1908,1007,Home and Personal
1909,1006,Consumer
1910,1006,Social
1911,979,Fintech
1912,979,Credit and Lending
1913,1099,Healthcare
1914,1099,Healthcare IT
1915,1089,Consumer
1916,1089,Apparel and Cosmetics
1917,1088,B2B
1918,1088,Retail
1919,1084,B2B
1920,1084,Sales
1921,1074,Healthcare
1922,1074,Medical Devices
1923,1057,B2B
1924,1057,Infrastructure
1925,1054,Fintech
1926,1054,Credit and Lending
1927,1050,Fintech
1928,1050,Banking and Exchange
1929,1048,B2B
1930,1048,Productivity
1931,1025,B2B
1932,1025,Office Management
1933,1019,B2B
1934,1019,Marketing
1935,1017,Industrials
1936,1017,Energy
1937,1014,Healthcare
1938,1014,Diagnostics
1939,1013,Education
1940,1004,Healthcare
1941,1004,Healthcare IT
1942,1000,Healthcare
1943,1000,Diagnostics
1944,998,Fintech
1945,998,Asset Management
1946,986,Fintech
1947,986,Asset Management
1948,983,Consumer
1949,983,Food and Beverage
1950,980,Consumer
1951,980,Consumer Electronics
1952,976,B2B
1953,976,Human Resources
1954,1095,Healthcare
1955,1095,Healthcare Services
1956,1087,B2B
1957,1087,Retail
1958,1085,Consumer
1959,1085,Social
1960,1083,B2B
1961,1083,Recruiting and Talent
1962,1077,B2B
1963,1077,Sales
1964,1075,Consumer
1965,1075,Gaming
1966,1073,B2B
1967,1073,"Engineering, Product and Design"
1968,1072,Consumer
1969,1072,Consumer Electronics
1970,1070,Consumer
1971,1070,Apparel and Cosmetics
1972,1069,B2B
1973,1069,"Engineering, Product and Design"
1974,1066,Industrials
1975,1066,Agriculture
1976,1064,B2B
1977,1064,Supply Chain and Logistics
1978,1062,Fintech
1979,1062,Insurance
1980,1061,Consumer
1981,1061,Home and Personal
1982,1060,B2B
1983,1060,Sales
1984,1059,Healthcare
1985,1059,Consumer Health and Wellness
1986,1046,Healthcare
1987,1046,Healthcare IT
1988,1045,Consumer
1989,1045,Home and Personal
1990,1040,B2B
1991,1040,Security
1992,1039,B2B
1993,1039,Analytics
1994,1035,Consumer
1995,1035,Virtual and Augmented Reality
1996,1031,Real Estate and Construction
1997,1031,Housing and Real Estate
1998,1029,Real Estate and Construction
1999,1029,Housing and Real Estate
2000,1027,Real Estate and Construction
2001,1027,Construction
2002,1026,Industrials
2003,1026,Automotive
2004,1024,Healthcare
2005,1024,Consumer Health and Wellness
2006,1023,Healthcare
2007,1023,Diagnostics
2008,1011,Healthcare
2009,1011,Medical Devices
2010,1008,Healthcare
2011,1008,Consumer Health and Wellness
2012,1003,Fintech
2013,1003,Insurance
2014,1002,B2B
2015,1002,"Engineering, Product and Design"
2016,1001,Consumer
2017,1001,Consumer Electronics
2018,1433,B2B
2019,1433,"Engineering, Product and Design"
2020,1270,Consumer
2021,1270,Content
2022,1266,B2B
2023,1266,Retail
2024,1352,Consumer
2025,1352,Consumer Electronics
2026,1294,B2B
2027,1294,"Engineering, Product and Design"
2028,1347,B2B
2029,1347,Infrastructure
2030,1344,Healthcare
2031,1344,Healthcare IT
2032,1343,Consumer
2033,1343,"Travel, Leisure and Tourism"
2034,1340,Education
2035,1339,Education
2036,1300,Industrials
2037,1300,Drones
2038,1299,B2B
2039,1299,Sales
2040,1298,Consumer
2041,1298,Transportation Services
2042,1297,Consumer
2043,1297,Content
2044,1287,B2B
2045,1287,Marketing
2046,1286,Consumer
2047,1286,Social
2048,1284,Fintech
2049,1284,Payments
2050,1277,Fintech
2051,1277,Consumer Finance
2052,1276,Consumer
2053,1276,Apparel and Cosmetics
2054,1275,Industrials
2055,1275,Energy
2056,1274,Fintech
2057,1274,Credit and Lending
2058,1272,Healthcare
2059,1271,Consumer
2060,1271,Home and Personal
2061,1269,Consumer
2062,1269,Home and Personal
2063,1265,Real Estate and Construction
2064,1265,Construction
2065,1264,Consumer
2066,1264,Home and Personal
2067,1252,B2B
2068,1252,Operations
2069,1251,Healthcare
2070,1251,Industrial Bio
2071,1249,Fintech
2072,1249,Credit and Lending
2073,1243,Healthcare
2074,1243,Diagnostics
2075,1239,Consumer
2076,1239,Home and Personal
2077,1233,Industrials
2078,1233,Manufacturing and Robotics
2079,1229,Consumer
2080,1229,Home and Personal
2081,1226,Fintech
2082,1226,Banking and Exchange
2083,1225,Fintech
2084,1225,Credit and Lending
2085,1224,B2B
2086,1213,Education
2087,1210,B2B
2088,1206,B2B
2089,1206,Supply Chain and Logistics
2090,1205,Consumer
2091,1202,Consumer
2092,1202,Consumer Electronics
2093,1201,Industrials
2094,1201,Climate
2095,1200,Consumer
2096,1200,Home and Personal
2097,1188,Healthcare
2098,1188,Healthcare Services
2099,1187,B2B
